date1,date,DTB3,SVENY01,SVENY02,SVENY03,SVENY04,SVENY05,SVENY06,SVENY07,SVENY08,SVENY09,SVENY10,SVENY15,SVENY20,SVENY30,TIPSY02,TIPSY03,TIPSY04,TIPSY05,TIPSY06,TIPSY07,TIPSY08,TIPSY09,TIPSY10,TIPSY15,TIPSY20,BKEVENY02,BKEVENY03,BKEVENY04,BKEVENY05,BKEVENY06,BKEVENY07,BKEVENY08,BKEVENY09,BKEVENY10,BKEVENY15,BKEVENY20,
27/2/1962,1962-02-27,,3.0967,3.3883,3.5524,3.6518,3.7161,3.7604,3.7924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/2/1962,1962-02-28,,3.0734,3.3433,3.5136,3.6256,3.7023,3.757,3.7975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/3/1962,1962-03-01,,3.0097,3.24,3.4179,3.5568,3.6666,3.7543,3.8251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/1962,1962-03-02,,3.0349,3.2695,3.445,3.5781,3.6806,3.7607,3.8241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/1962,1962-03-05,,3.0476,3.3166,3.4984,3.6248,3.7153,3.7818,3.8321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/1962,1962-03-06,,3.0511,3.3092,3.4895,3.6183,3.7126,3.7831,3.8372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/3/1962,1962-03-07,,2.9985,3.2848,3.4785,3.6133,3.7098,3.7808,3.8345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/1962,1962-03-08,,2.9825,3.2749,3.4711,3.6067,3.7033,3.7741,3.8274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/1962,1962-03-09,,2.9955,3.2935,3.4845,3.6119,3.7,3.7633,3.8103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/1962,1962-03-12,,3.0054,3.3023,3.4919,3.6179,3.705,3.7673,3.8136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/3/1962,1962-03-13,,2.9909,3.2951,3.4832,3.6049,3.6875,3.7459,3.7888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/3/1962,1962-03-14,,2.9873,3.2888,3.4805,3.6075,3.6951,3.7577,3.8041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/3/1962,1962-03-15,,2.9851,3.2857,3.481,3.6125,3.7043,3.7705,3.8199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/3/1962,1962-03-16,,2.9632,3.256,3.4548,3.5935,3.693,3.7664,3.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/3/1962,1962-03-19,,2.9426,3.2274,3.4256,3.5668,3.6699,3.747,3.8059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/3/1962,1962-03-20,,2.9299,3.2073,3.4012,3.5399,3.6414,3.7174,3.7756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/3/1962,1962-03-21,,2.9124,3.1744,3.3583,3.4903,3.5873,3.6601,3.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/3/1962,1962-03-22,,2.8486,3.1018,3.2919,3.4365,3.548,3.6353,3.7046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/3/1962,1962-03-23,,2.8505,3.1267,3.3258,3.4721,3.5817,3.6653,3.7303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/3/1962,1962-03-26,,2.8694,3.1646,3.3669,3.5092,3.6118,3.6879,3.7457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/3/1962,1962-03-27,,2.8765,3.1793,3.3822,3.5222,3.6218,3.6947,3.7496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/3/1962,1962-03-28,,2.8789,3.175,3.3761,3.5166,3.6175,3.6919,3.7483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/3/1962,1962-03-29,,2.8868,3.1677,3.3664,3.5101,3.6161,3.6961,3.7577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/3/1962,1962-03-30,,2.8932,3.1598,3.351,3.4908,3.595,3.6743,3.7357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/1962,1962-04-02,,2.8905,3.1498,3.3364,3.4733,3.5756,3.6536,3.7142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/1962,1962-04-03,,2.8681,3.1234,3.3087,3.4455,3.5483,3.6271,3.6885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/1962,1962-04-04,,2.8082,3.0521,3.2368,3.3784,3.4885,3.5752,3.6443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/1962,1962-04-05,,2.8321,3.0938,3.2868,3.4315,3.5417,3.6269,3.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/1962,1962-04-06,,2.8246,3.084,3.2761,3.4205,3.5308,3.6163,3.6837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/1962,1962-04-09,,2.8381,3.0967,3.2884,3.4326,3.5429,3.6285,3.6959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/1962,1962-04-10,,2.8643,3.1201,3.3065,3.4446,3.5488,3.6288,3.6913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/1962,1962-04-11,,2.9432,3.1858,3.3618,3.4918,3.5895,3.6644,3.7227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/1962,1962-04-12,,2.9374,3.1719,3.3461,3.4775,3.5781,3.6563,3.7181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/4/1962,1962-04-13,,2.928,3.1585,3.3324,3.4653,3.5682,3.6491,3.7135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/4/1962,1962-04-16,,2.9142,3.1486,3.3233,3.4555,3.5571,3.6362,3.6988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/4/1962,1962-04-17,,2.9056,3.1498,3.327,3.4579,3.5564,3.6318,3.6906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/4/1962,1962-04-18,,2.9016,3.1407,3.3183,3.452,3.5543,3.6338,3.6965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/4/1962,1962-04-19,,2.908,3.1545,3.3337,3.4663,3.5661,3.6427,3.7024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/4/1962,1962-04-23,,2.9282,3.1788,3.3595,3.4923,3.5917,3.6676,3.7266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/4/1962,1962-04-24,,2.9481,3.2015,3.3802,3.5091,3.604,3.6756,3.7306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/4/1962,1962-04-25,,2.9416,3.2033,3.3856,3.5157,3.6107,3.6818,3.7361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/4/1962,1962-04-26,,2.9243,3.1927,3.3801,3.514,3.612,3.6853,3.7414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/4/1962,1962-04-27,,2.9349,3.2188,3.3974,3.5146,3.5948,3.652,3.6942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/4/1962,1962-04-30,,2.9364,3.2432,3.4162,3.5211,3.5891,3.6359,3.6698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/1962,1962-05-01,,2.916,3.2205,3.3949,3.5018,3.5716,3.6199,3.6548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/1962,1962-05-02,,2.9146,3.2012,3.3795,3.4955,3.5745,3.6305,3.6717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/1962,1962-05-03,,2.9064,3.1859,3.3663,3.4872,3.5711,3.6316,3.6766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/1962,1962-05-04,,2.9051,3.1869,3.3689,3.491,3.5759,3.6371,3.6826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/1962,1962-05-07,,2.9019,3.1791,3.3605,3.4833,3.5694,3.6318,3.6784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/1962,1962-05-08,,2.8736,3.1609,3.3463,3.4704,3.5566,3.6187,3.6649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/1962,1962-05-09,,2.8606,3.1512,3.3347,3.4554,3.5382,3.5973,3.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/1962,1962-05-10,,2.8512,3.1429,3.3292,3.4531,3.5386,3.5999,3.6454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/1962,1962-05-11,,2.8597,3.1393,3.3248,3.4517,3.5415,3.6069,3.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/5/1962,1962-05-14,,2.8643,3.1496,3.3386,3.4679,3.5592,3.6257,3.6756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/5/1962,1962-05-15,,2.8751,3.1741,3.375,3.514,3.613,3.6856,3.7404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/5/1962,1962-05-16,,2.8774,3.1699,3.3682,3.5065,3.6056,3.6787,3.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/5/1962,1962-05-17,,2.8926,3.1693,3.3643,3.5048,3.6082,3.6861,3.7459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/5/1962,1962-05-18,,2.9061,3.1993,3.4027,3.5471,3.6523,3.7307,3.7906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/5/1962,1962-05-21,,2.9126,3.2113,3.4171,3.5625,3.668,3.7463,3.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/5/1962,1962-05-22,,2.9092,3.1978,3.3993,3.5434,3.6488,3.7278,3.7882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/5/1962,1962-05-23,,2.9023,3.1808,3.3789,3.5227,3.6293,3.71,3.7723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/5/1962,1962-05-24,,2.8801,3.1672,3.3678,3.5113,3.6164,3.6951,3.7554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/1962,1962-05-25,,2.8741,3.1507,3.3479,3.4913,3.5978,3.6784,3.7407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/5/1962,1962-05-28,,2.8642,3.1385,3.3358,3.4804,3.5885,3.6708,3.7347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/5/1962,1962-05-29,,2.8643,3.1436,3.3451,3.4933,3.6042,3.6888,3.7546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/5/1962,1962-05-31,,2.8687,3.1416,3.3416,3.4904,3.6032,3.69,3.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/1962,1962-06-01,,2.8505,3.1211,3.3208,3.4706,3.5847,3.6731,3.7426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/1962,1962-06-04,,2.8448,3.1108,3.309,3.4588,3.5737,3.6632,3.7339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/1962,1962-06-05,,2.8527,3.118,3.317,3.4683,3.5851,3.6765,3.7491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/1962,1962-06-06,,2.8487,3.1127,3.3109,3.4618,3.5783,3.6694,3.7419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/1962,1962-06-07,,2.8457,3.1033,3.2981,3.4474,3.5632,3.6543,3.7269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/1962,1962-06-08,,2.8413,3.0978,3.2923,3.4418,3.558,3.6497,3.7229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/1962,1962-06-11,,2.8308,3.093,3.2897,3.4394,3.5549,3.6453,3.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/1962,1962-06-12,,2.8238,3.0762,3.2705,3.4217,3.5408,3.6356,3.7119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/6/1962,1962-06-13,,2.8521,3.095,3.284,3.4325,3.5504,3.645,3.7217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/6/1962,1962-06-14,,2.8598,3.093,3.2822,3.4367,3.5637,3.669,3.7567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/6/1962,1962-06-15,,2.8671,3.0988,3.2856,3.4373,3.5614,3.6637,3.7487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/6/1962,1962-06-18,,2.891,3.1166,3.3001,3.4502,3.574,3.6766,3.7623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/6/1962,1962-06-19,,2.941,3.1672,3.3486,3.4952,3.6147,3.7128,3.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/6/1962,1962-06-20,,2.934,3.157,3.3365,3.4822,3.6013,3.6994,3.7808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/6/1962,1962-06-21,,2.908,3.1286,3.308,3.4549,3.576,3.6765,3.7605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/6/1962,1962-06-22,,2.9116,3.1218,3.3118,3.4676,3.5909,3.6874,3.7631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/6/1962,1962-06-25,,2.9714,3.1994,3.3978,3.5527,3.6696,3.7576,3.8247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/6/1962,1962-06-26,,2.9994,3.2495,3.4629,3.6118,3.7135,3.7846,3.8364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/6/1962,1962-06-27,,3.0096,3.2338,3.4265,3.5735,3.6823,3.7629,3.8236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/6/1962,1962-06-28,,3.0296,3.2799,3.4821,3.6262,3.7269,3.7988,3.8515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/6/1962,1962-06-29,,3.0561,3.3039,3.5095,3.6532,3.7516,3.8209,3.8713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/1962,1962-07-02,,3.0519,3.3176,3.5298,3.6679,3.758,3.8196,3.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/1962,1962-07-03,,3.0623,3.343,3.5517,3.6814,3.7641,3.8201,3.8603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/1962,1962-07-05,,3.0582,3.3539,3.5654,3.6932,3.7736,3.8278,3.8666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/1962,1962-07-06,,3.0602,3.3583,3.5712,3.7002,3.7815,3.8364,3.8757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/1962,1962-07-09,,3.1051,3.4162,3.6262,3.7494,3.8261,3.8776,3.9145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/1962,1962-07-10,,3.1025,3.4037,3.605,3.7227,3.7959,3.845,3.8801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/1962,1962-07-11,,3.0946,3.3528,3.5465,3.6751,3.7606,3.8199,3.8628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/1962,1962-07-12,,3.0993,3.3571,3.5496,3.6777,3.7633,3.8227,3.8658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/7/1962,1962-07-13,,3.0977,3.356,3.5485,3.6767,3.7624,3.8219,3.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/7/1962,1962-07-16,,3.1158,3.3718,3.5625,3.6932,3.7827,3.8457,3.8918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/7/1962,1962-07-17,,3.146,3.4046,3.5951,3.7212,3.8052,3.8634,3.9055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/7/1962,1962-07-18,,3.1673,3.4155,3.5959,3.7185,3.8023,3.8614,3.9045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/7/1962,1962-07-19,,3.153,3.4005,3.5787,3.7042,3.7932,3.8577,3.9057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/7/1962,1962-07-20,,3.1421,3.3896,3.5661,3.6915,3.7819,3.8482,3.8982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/7/1962,1962-07-23,,3.1307,3.3806,3.5546,3.6785,3.769,3.8366,3.8884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/7/1962,1962-07-24,,3.1286,3.3833,3.5597,3.6848,3.7757,3.8435,3.8951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/7/1962,1962-07-25,,3.1323,3.3928,3.5707,3.6956,3.7855,3.8521,3.9026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/7/1962,1962-07-26,,3.1326,3.3945,3.5718,3.6952,3.7836,3.8486,3.8978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/7/1962,1962-07-27,,3.128,3.384,3.5579,3.6793,3.7665,3.8308,3.8795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/7/1962,1962-07-30,,3.1294,3.3915,3.5703,3.6956,3.7857,3.8524,3.9029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/7/1962,1962-07-31,,3.131,3.3965,3.5782,3.706,3.7982,3.8664,3.9183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/1962,1962-08-01,,3.1113,3.3693,3.551,3.6819,3.7781,3.8506,3.9062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/1962,1962-08-02,,3.0737,3.3156,3.4957,3.6319,3.7363,3.8177,3.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/1962,1962-08-03,,3.0717,3.3177,3.5004,3.6381,3.7436,3.8255,3.8902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/1962,1962-08-06,,3.0647,3.3029,3.484,3.6234,3.732,3.8178,3.8864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/1962,1962-08-07,,3.0777,3.3177,3.4981,3.6356,3.7418,3.825,3.8912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/1962,1962-08-08,,3.069,3.3069,3.487,3.6252,3.7325,3.817,3.8845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/1962,1962-08-09,,3.063,3.2979,3.475,3.6104,3.7152,3.7975,3.8631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/1962,1962-08-10,,3.0585,3.289,3.4645,3.5998,3.7055,3.789,3.8558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/8/1962,1962-08-13,,3.0499,3.2753,3.4495,3.5857,3.6934,3.7794,3.8489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/8/1962,1962-08-14,,3.0275,3.2567,3.4342,3.573,3.6827,3.7704,3.8413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/8/1962,1962-08-15,,2.9978,3.2413,3.4276,3.5717,3.6846,3.7741,3.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/8/1962,1962-08-16,,2.9881,3.2179,3.3987,3.5422,3.6573,3.7504,3.8265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/8/1962,1962-08-17,,2.9739,3.2015,3.3827,3.5281,3.6458,3.7419,3.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/8/1962,1962-08-20,,2.9857,3.1335,3.3152,3.4804,3.617,3.7262,3.8126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/8/1962,1962-08-21,,2.9925,3.1462,3.3278,3.4907,3.6243,3.7306,3.8145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/8/1962,1962-08-22,,2.9719,3.1343,3.3237,3.491,3.6264,3.7329,3.8163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/8/1962,1962-08-23,,2.9532,3.1141,3.3081,3.4808,3.621,3.7313,3.8177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/8/1962,1962-08-24,,2.9597,3.1254,3.3181,3.4889,3.6278,3.7375,3.8237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/8/1962,1962-08-27,,2.9512,3.1248,3.3168,3.4865,3.6254,3.7358,3.8232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/8/1962,1962-08-28,,2.9456,3.1291,3.3267,3.498,3.636,3.7445,3.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/8/1962,1962-08-29,,2.9496,3.1213,3.3188,3.4929,3.634,3.745,3.8321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/8/1962,1962-08-30,,2.9654,3.1359,3.3258,3.4937,3.6311,3.7402,3.8265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/8/1962,1962-08-31,,2.978,3.1405,3.3391,3.5113,3.6469,3.7511,3.8313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/1962,1962-09-04,,2.9922,3.1671,3.3644,3.5308,3.6602,3.7587,3.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/1962,1962-09-05,,3.0151,3.1934,3.3808,3.54,3.6662,3.7642,3.8403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/9/1962,1962-09-06,,2.9394,3.1807,3.3932,3.5628,3.6936,3.7939,3.8714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/1962,1962-09-07,,2.9431,3.1706,3.398,3.5794,3.7155,3.8168,3.8932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/1962,1962-09-10,,2.9345,3.1625,3.3927,3.5742,3.709,3.8084,3.8829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/1962,1962-09-11,,2.9139,3.1478,3.3898,3.5766,3.7121,3.8103,3.8831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/1962,1962-09-12,,2.8952,3.1405,3.379,3.5656,3.7036,3.8054,3.8817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/9/1962,1962-09-13,,2.9068,3.15,3.383,3.5652,3.7004,3.8003,3.8753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/9/1962,1962-09-14,,2.9122,3.1584,3.3962,3.5774,3.7084,3.8034,3.8738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/9/1962,1962-09-17,,2.9115,3.1531,3.3899,3.5732,3.7074,3.8056,3.8787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/9/1962,1962-09-18,,2.901,3.1426,3.3832,3.5682,3.7025,3.8001,3.8725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/9/1962,1962-09-19,,2.8984,3.1427,3.383,3.568,3.7028,3.801,3.874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/9/1962,1962-09-20,,2.8975,3.138,3.3756,3.56,3.6953,3.7942,3.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/9/1962,1962-09-21,,2.9035,3.1432,3.3723,3.5537,3.69,3.7917,3.8686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/9/1962,1962-09-24,,2.8904,3.1251,3.3545,3.5366,3.6733,3.7751,3.8519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/9/1962,1962-09-25,,2.8726,3.1183,3.34,3.517,3.6527,3.756,3.8354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/9/1962,1962-09-26,,2.8668,3.1098,3.3345,3.5136,3.6498,3.7527,3.8312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/9/1962,1962-09-27,,2.8667,3.103,3.3296,3.5111,3.649,3.7528,3.8317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/9/1962,1962-09-28,,2.8597,3.0745,3.3008,3.4879,3.6321,3.7416,3.8251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/1962,1962-10-01,,2.8448,3.0517,3.2757,3.4633,3.6092,3.7205,3.8058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/1962,1962-10-02,,2.8242,3.029,3.2538,3.4446,3.5943,3.7094,3.7981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/1962,1962-10-03,,2.8121,3.0059,3.2242,3.4138,3.5657,3.6843,3.7768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/1962,1962-10-04,,2.8059,3.0081,3.2242,3.4117,3.5633,3.6828,3.7768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/1962,1962-10-05,,2.8169,3.0224,3.2398,3.428,3.58,3.7,3.7943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/1962,1962-10-08,,2.8353,3.0484,3.2615,3.444,3.5916,3.7085,3.8009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/1962,1962-10-09,,2.8466,3.0658,3.2773,3.4571,3.6027,3.7184,3.8103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/1962,1962-10-10,,2.832,3.0415,3.2474,3.4268,3.5754,3.696,3.7934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/1962,1962-10-11,,2.8332,3.0493,3.26,3.4411,3.5892,3.708,3.8029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/1962,1962-10-15,,2.8323,3.0479,3.2585,3.4395,3.5873,3.7058,3.8003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/10/1962,1962-10-16,,2.826,3.0472,3.2585,3.4389,3.5857,3.7033,3.7972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/10/1962,1962-10-17,,2.8328,3.0592,3.2702,3.4481,3.5922,3.7071,3.7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/10/1962,1962-10-18,,2.8362,3.0582,3.266,3.4413,3.5829,3.6957,3.7854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/10/1962,1962-10-19,,2.8198,3.049,3.2591,3.4332,3.5719,3.681,3.7669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/10/1962,1962-10-22,,2.8403,3.0714,3.2871,3.4637,3.6019,3.7087,3.7916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/10/1962,1962-10-23,,2.8773,3.0996,3.3101,3.4856,3.6252,3.7346,3.8204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/1962,1962-10-24,,2.8858,3.1052,3.3087,3.4797,3.6177,3.7275,3.8148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/10/1962,1962-10-25,,2.8879,3.1071,3.3091,3.4787,3.6159,3.7254,3.8126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/1962,1962-10-26,,2.8572,3.1056,3.3272,3.5038,3.6394,3.7427,3.8221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/10/1962,1962-10-29,,2.8353,3.0961,3.3153,3.4885,3.6226,3.7261,3.8065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/10/1962,1962-10-30,,2.841,3.0951,3.3096,3.4813,3.6159,3.7211,3.8037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/10/1962,1962-10-31,,2.8377,3.0998,3.316,3.487,3.6203,3.7241,3.8055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/1962,1962-11-01,,2.8565,3.1067,3.3214,3.4916,3.623,3.724,3.8021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/1962,1962-11-02,,2.8905,3.1165,3.3244,3.4921,3.6216,3.7206,3.7968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/11/1962,1962-11-05,,2.8992,3.1123,3.3152,3.4824,3.6134,3.7145,3.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
